INPUT,REFERENCE,MACHINE_TRANSLATION,BLEU_SCORE,BREV_PEN
At nadilat kapuwa ang kanilang mga mata at kanilang nakilalang silay mga hubad at silay tumahi ng mga dahon ng puno ng igos at kanilang ginawang panapi,ket dagiti matmatada a dua naluctanda ket naammoanda a silalamolamoda idin nagdaitda cadagiti bulong ti higos ket inaramidda a bidangda,ket nadilat alicamen ti isu dagiti matana ket isu nakilalang dadackelda dagiti aldaw ket silay tumahi ti dagiti dahon ti napno ti amin ket isu ginawang panapi,0.3741663913826096,[]
At narinig nila ang tinig ng Panginoong Dios na lumalakad sa halamanan sa kulimlim ng araw at nagtago ang lalake at ang kaniyang asawa sa harapan ng Panginoong Dios sa pagitan ng mga punong kahoy sa halamanan,ket nangngegda ti timec ni jehova dios a magmagna iti minuyongan iti lamiis ti aldaw ket naglemmeng ti lalaki ken ti asawana cadagiti cacaycayoan iti minuyongan iti imatang ni jehova dios ,ket narinig kinunada ti jehova ti panginoong dios a lumalakad iti minuyongan iti bulong ti aldaw ket inaramidda ti lalaki ket ti isu asawana iti sango ti panginoong dios iti pagitan ti dagiti punong mangancanto iti minuyongan ,0.5531267367308851,[]
At tinawag ng Panginoong Dios ang lalake at sa kaniyay sinabi Saan ka naroon,ket inawagan ni jehova dios ti lalaki ket kinunana kencuana sadino ti yanmo sica,ket inayabanna ti panginoong dios ti lalaki ket iti kencuana sinabi sadino jehova naroon,0.6319878368137469,[]
At sinabi niya Narinig ko ang iyong tinig sa halamanan at akoy natakot sapagkat akoy hubad at akoy nagtago,ket isu kinunana nangngegco ti timecmo iti minuyongan ket nagbutengac ta silalamolamoac ket naglemmengac,ket kinunana kencuana narinig ko ti iyong dina iti minuyongan ket siac natakot adda siac hubad ket siac inaramidda,0.44563460325394233,[]
At sinabi niya Sinong nagsabi sa iyong ikaw ay hubad,ket kinunana kencuana siasino aya ti nangibaga kenca a silalamolamoca,ket kinunana kencuana sinong kinunana iti iyong sica a aldaw,0.5196678648309245,[]
nakakain ka ba ng bunga ng punong kahoy na iniutos ko sa iyong huwag mong kanin,nanganca iti cayo nga imbilinco kenca a dica canen,imminum jehova ba ti bunga ti punong cayo a iniutos ko iti iyong dicanto diosmo maluctandanto,0.2186228741435598,[]
At sinabi ng lalake Ang babaing ibinigay mong aking kasamahin ay siyang nagbigay sa akin ng bunga ng punong kahoy at aking kinain,ket ti lalaki kinunana ti babai nga intedmo a caduac iniccannac iti bungana ket kinnanco,ket kinunana ti lalaki ti babaing intedna diosmo isu kasamahin a isu nagrucbab iti caniac ti bunga ti punong cayo ket isu kinain,0.47584788130147965,[]
At sinabi ng Panginoong Dios sa babae Ano itong iyong ginawa,idin ni jehova dios kinunana iti babai ania daytoy nga inaramidmo,ket kinunana ti panginoong dios iti babai nacatayanna itong iyong inaramidco,0.49030178949434744,[]
At sinabi ng babae Dinaya ako ng ahas at akoy kumain,ket ti babai kinunana ti uleg inulbodnac ket nanganac,ket kinunana ti babai kinunana siac ti pannacapagtalawda ket siac kumain,0.47906461842008863,[]
At sinabi ng Panginoong Dios sa ahas Sapagkat ginawa mo ito ay sumpain ka ng higit sa lahat ng hayop at ng higit sa bawat ganid sa parang ang iyong tiyan ang ilalakad mo at alabok ang iyong kakanin sa lahat ng mga araw ng iyong buhay,ket ni jehova dios kinunana idi uleg gapu ta inaramidmo daytoy nailunodca a nangnangrona ngem cadagiti isuamin nga animal a naamo ken animal a narungsot iti daga ta barucongmo ti ipagnamto ket ti tapuc ti canemto iti isuamin nga aldaw ti panagbiagmo,ket kinunana ti panginoong dios iti pannacapagtalawda sapagkat inaramidna annac daytoy a sumpain jehova ti mabalinco iti amin ti an ket ti mabalinco iti tunggal ganid iti parang ti iyong tiyan ti ilalakad annac ket alabok ti iyong canen iti amin ti dagiti araw ti iyong napasardeng,0.43978695375612126,[]
At papagaalitin ko ikaw at ang babae at ang iyong binhi at ang kaniyang binhi ito ang dudurog ng iyong ulo at ikaw ang dudurog ng kaniyang sakong,ket siac pagginnuraencayto iti babai ken ti caputotam ken ti caputotanna daytoy sugatennanto ta olom ket sica sugatemto ti mucodna,ket papagaalitin cadacayo sica ket ti babai ket ti iyong agnanayon ket ti isu agnanayon daytoy ti dudurog ti iyong olo ket sica ti dudurog ti isu sakong,0.3626693434112233,[]
Sinabi niya sa babae Pararamihin kong lubha ang iyong kalumbayan at ang iyong paglilihi manganganak kang may kahirapan at sa iyong asawa ay pahihinuhod ang iyong kalooban at siyay papapanginoon sa iyo,ket idi babai kinunana paaduecto unay dagiti ututmo ken ti panagsicugmo iti adu a rigat ipasngaymonto dagiti annacmo ket iti asawam isunto ti calicaguman ket isu iturayannacanto,kinunana kencuana iti babai pararamihin isu caputotam ti iyong caputotanna ket ti iyong paglilihi manganganak caniac sangapulo kahirapan ket iti iyong asawana a pahihinuhod ti iyong dios ket isu papapanginoon iti kenca,0.3795481919268421,[]
At kay Adam ay sinabi Sapagkat iyong dininig ang tinig ng iyong asawa at kumain ka ng bunga ng punong kahoy na aking iniutos sa iyo na sinabi Huwag kang kakain niyaon sumpain ang lupa dahil sa iyo kakain ka sa kaniya sa pamamagitan ng iyong pagpapagal sa lahat ng mga araw ng iyong buhay,ket ken adan kinunana gapu ta inanamungam ti sao ni asawam ket nanganca iti cayo nga inbilinco kenca a kinunac dica manganto iti daydiay nailunod ti daga gapu kenca babaen ti rigat mangancanto kencuana iti isuamin nga aldaw ti panagbiagmo,ket kay adam a isu sapagkat iyong impangagna ti jehova ti iyong asawana ket makipagdaya jehova ti bunga ti punong cayo a isu imbilinna iti iyo a sinabi huwag kang isu niyaon ilunodyo ti daga gapu iti iyo kakain jehova iti kencuana iti jehova ti iyong pagpapagal iti amin ti dagiti araw ti iyong napasardeng,0.3927748258141259,[]
Ang isisibol niyaon sa iyo ay mga tinik at mga dawag at kakain ka ng pananim sa parang,sisiit met ken calcalunay pataudennanto kenca ket mangancanto iti natnateng ti daga,ti adan adda iti kenca a dagiti let ket dagiti libano ket mangan jehova ti asideg iti parang,0.3808516610497115,[]
Sa pawis ng iyong mukha ay kakain ka ng tinapay hanggang sa ikaw ay mauwi sa lupa sapagkat diyan ka kinuha sapagkat ikaw ay alabok at sa alabok ka uuwi,babaen ti linget ta rupam mangancanto ti taraon agingat dica agsubli iti daga isu a nacabuclam ta tapucca ket iti tapuc agsublicanto,iti met ti iyong rupana a isu jehova ti tinapay awan iti sica a mauwi iti daga sapagkat diyan jehova kinuha sapagkat sica a tapoc ket iti tapoc jehova uuwi,0.38317965241498314,[]
At tinawag na Eva ng lalake ang kaniyang asawa sapagkat siya ang naging ina ng lahat ng mga nabubuhay,ket pinanaganan di lalaki ni asawana iti eva gapu ta isu ti ina dagiti isuamin a nabiag,ket tinawag a eva ti lalaki ti isu asawana adda isu ti pinutotna ina ti lahat ti dagiti tapucca,0.5567483738742635,[]
At iginawa ng Panginoong Dios si Adam at ang kaniyang asawa ng mga kasuutang balat at silay dinamitan,ket ni jehova dios inyaramidanna ni adan ken ni asawana cadagiti pagananay a lalat ket kinawesanna ida,ket inyaramidanna ti panginoong dios ni eva ket ti isu asawana ti dagiti kasuutang cudil ket silay dinamitan,0.4853354587987038,[]
At sinabi ng Panginoong Dios Naritot ang taoy naging parang isa sa atin na nakakakilala ng mabuti at ng masama at baka ngayoy iunat ang kaniyang kamay at pumitas naman ng bunga ng punong kahoy ng buhay at kumain at mabuhay magpakailan man,ket ni jehova dios kinunana adtoy ti lalaki nagbalin a cas maysa cadatayo nga ammona ti naimbag ken ti dakes ket ita di la ket ta igawatna ti imana ken mangala iti cayo ti biag ken mangan ken agbiag a cancanayon,ket kinunana ti panginoong dios adtoy ti amin pinutotna parang maysa iti cadatayo a nakakakilala ti dakes ket ti dakes ket baka ngayoy imam ti isu ima ket pumitas agtugtugaw ti bunga ti punong mangancanto ti napasardeng ket kumain ket kablaaw agnanayon man,0.5121068980955354,[]
Kaya pinalayas siya ng Panginoong Dios sa halamanan ng Eden upang kaniyang bukirin ang lupaing pinagkunan sa kaniya,iti casta ni jehova dios pinaruarna iti minuyongan ti eden tapno talonenna ti daga a nacaalaanna,gapuna napagtalaw isu ti panginoong dios iti minuyongan ti eden tapno isu bukirin ti lupaing pinagkunan iti kencuana,0.4629111902367475,[]
Ano pat itinaboy ang lalake at inilagay sa silanganan ng halamanan ng Eden ang mga Querubin at ang isang nagniningas na tabak na umiikot upang ingatan ang daang patungo sa kahoy ng buhay,ket pinagtalawna ti tao ket insaadna iti daya ti minuyongan ti eden ti kerubin ken ti maysa nga sumilsilap a campilan a simmango iti amin a turong tapno bantayanna ti dalan nga agturong iti cayo ti biag,nacatayanna pat nanipud ti lalaki ket incabilna iti daya ti halamanan ti eden ti dagiti kerubin ket ti maysa natignay a tabak a umiikot tapno aluadam ti maysa agingga iti cayo ti napasardeng,0.5597151923765914,[]
Si Cain at si Abel,da cain ken abel,ni cain ket ni abel,0.5682854869630479,[]
At nakilala ng lalake si Eva na kaniyang asawa at siyay naglihi at ipinanganak si Cain at sinabi Nagkaanak ako ng lalake sa tulong ng Panginoon,ket ti lalaki dinennaanna ni asawana nga eva ket nagsicug ket inyanacna ni cain ket kinunana nagunodco ti maysa a lalaki gapu ken jehova,ket dinennaanna ti lalaki ni asawana a isu asawana ket isu inyanacna ket nayanac ni cain ket sinabi pinutotna siac ti lalaki iti tulong ti jehova,0.6268666750768311,[]
At sa muli ay ipinanganak ang kaniyang kapatid na si Abel,ket inyanacna manen ni cabsatna nga abel,ket iti moises a cabsatna ti isu cabsatco a ni abel,0.3946258677323411,[]
At si Abel ay tagapagalaga ng mga tupa datapuwat si Cain ay mangbubukid ng lupa,ket nagaywan ni abel cadagiti carcarnero ngem ni cain nagtaltalon,ket ni abel a tagapagalaga ti dagiti carnero datapuwat ni cain a mangbubukid ti daga,0.4457388215919373,[]
At nangyari nang lumalakad ang panahon ay nagdala si Cain ng isang handog na mga bunga ng lupa sa Panginoon,ket naaramid iti panaglasat dagiti pannawen a ni cain nangala iti bunga ti daga nga indatonna ken jehova,ket nangyari idi lumalakad ti tiempo a inyeg ni cain ti maysa daton a dagiti bunga ti daga iti jehova,0.5777968456057258,[]
At nagdala rin naman si Abel ng mga panganay ng kaniyang kawan at ng mga taba ng mga yaon,ket ni abel nangala met cadagiti inauna nga anac cadagiti pangenna ken dagiti nalucmeg,ket inyeg rin agtugtugaw ni abel ti dagiti panganay ti isu amin ket ti dagiti taba ti dagiti tiempo,0.4258158531388311,[]
At nilingap ng Panginoon si Abel at ang kaniyang handog,ket ni jehova pinatpategna ni abel ken ti datonna,ket cain ti jehova ni abel ket ti isu daton,0.5937380130225879,[]
At naginit na mainam si Cain at namanglaw ang kaniyang mukha,ket nagpungtot unay ni cain ket nagliday ti rupana,ket insapatana a kinaritna ni cain ket namanglaw ti isu rupana,0.44196718723545253,[]
At sinabi ng Panginoon kay Cain Bakit ka naginit,ket ni jehova kinunana ken cain apayapay nga agpungpungtotca,ket kinunana ti jehova kay cain nagbati jehova insapatana,0.4917533121089977,[]
at bakit namanglaw ang iyong mukha,ket apayapay narupanget ta rupam,ket bakit namanglaw ti iyong rupana,0.30091839904462064,[]
Kung ikaw ay gumawa ng mabuti di ba ikaw mamarapatin,no naimbag ti aramidem apay a dinto macaparagsac,matungpalto sica a nangaramid ti dakes di dinanto sica mamarapatin,0.28352840347390623,[]
at kung hindi ka gumawa ng mabuti ay nahahandusay ang kasalanan sa pintuan at sa iyoy pahihinuhod ang kaniyang nasá at ikaw ang papanginoonin niya,ket no dica agaramid iti naimbag ti basol cumleb iti ruangan ket ti calicagumanna sica ngem sica gundawayam coma,ket kung saan jehova nangaramid ti dakes a panaginanana ti basol iti ruangan ket iti pannaca gundawayam ti isu nasá ket sica ti papanginoonin kencuana,0.4463441989236379,[]
At yaoy sinabi ni Cain sa kaniyang kapatid na kay Abel,ket kinasao ni cain ni cabsatna nga abel,ket yaoy kinunana ni cain iti isu cabsatco a kay abel,0.4793570429720397,[]
At nangyari nang silay nasa parang ay nagtindig si Cain laban kay Abel na kaniyang kapatid at siyay kaniyang pinatay,ket naaramid nga idi addada iti away ni cain dinuclusna ni abel a cabsatna ket pinatayna,ket nangyari idi isuda iti parang a dinuclusna ni cain laban kay abel a isu cabsatco ket isu isu isu ,0.5333600037225237,[]
At sinabi ng Panginoon kay Cain Saan naroon si Abel na iyong kapatid,ket ni jehova kinunana ken cain sadino ti yan ni abel daytay cabsatmo,ket kinunana ti jehova kay cain saan yan ni abel a iyong cabsatco,0.705459132317116,[]
At sinabi niya Aywan ko ako bay tagapagbantay sa aking kapatid,ket kinunana diac ammo siac aya ti agaywan ken cabsatco,ket kinunana kencuana aywan cadacayo siac bay tagapagbantay iti isu cabsatco,0.4970982217436559,[]
At sinabi niya Anong iyong ginawa,ket kinunana ania ti inaramidmo,ket kinunana kencuana anong iyong inaramidco,0.5164859623205226,[]
ang tinig ng dugo ng iyong kapatid ay dumadaing sa akin mula sa lupa,ti timec ti dara ni cabsatmo awagannac manipud iti daga,ti jehova ti dugo ti iyong manipud a dumadaing iti caniac mula iti daga,0.40560134616080823,[]
At ngayoy sinumpa ka sa lupa na siyang nagbuka ng bibig na tumanggap sa iyong kamay ng dugo ng iyong kapatid,ita ngarud nailunodca iti daga a nanglucat iti ngiwatna tapno awatenna ti dara ni cabsatmo ita imam,ket ngayoy inlunod jehova iti papanam a isu nagbuka ti bibig a dara iti iyong petpetan ti dugo ti iyong cabsatco,0.3460262547292255,[]
Pagbubukid mo ng lupa ay di na ibibigay mula ngayon sa iyo ang kaniyang lakas ikaw ay magiging palaboy at hampaslupa sa lupa,intono talonem ti daga dinanto sublien nga itden kenca ti bilegna walangwalangcanto ken agpagpagnacanto iti daga ,pagbubukid annac ti daga a ulbod a ibibigay mula ita iti kenca ti isu agpagpagnacanto sica a napigpigsanto palaboy ket hampaslupa iti daga ,0.417363978683864,[]
At sinabi ni Cain sa Panginoon Ang aking kaparusahan ay higit kaysa mababata ko,ket kinuna ni cain ken jehova dacdackel ti dusac ngem ti mabalinco nga awiten,ket kinunana ni cain iti jehova ti isu kaparusahan a mabalinco ngem mababata ko,0.5989009748320934,[]
Narito akoy iyong itinataboy ngayon mula sa ibabaw ng lupa at sa iyong harapan ay magtatago ako at akoy magiging palaboy at hampaslupa at mangyayari na sinomang makasumpong sa akin ay papatayin ako,adtoy pinagtalawnac ita nga aldaw iti rabaw ti daga ket iti sangoanam aglemmengacto agwalangwalangacto ken agpagnaacto iti daga ket maaramidto nga uray siasino a macasarac caniac patayennacto,adtoy siac iyong itinataboy ita mula iti ibabaw ti daga ket iti iyong nagparut a magtatago siac ket siac magiging palaboy ket hampaslupa ket maaramidto a siasinoman makasumpong iti caniac a mapapatayto siac ,0.47750346540975264,[]
At sinabi sa kaniya ng Panginoon Dahil ditoy sinomang pumatay kay Cain ay makapitong gagantihan,ket kinuna ni jehova kencuana gapu ta casta siasinoman a mamapatay ken cain maminpitonto a maibales kencuana ,ket kinunana iti kencuana ti jehova gapu ditoy sinomang mangpatay kay maminpitonto a makapitong ida,0.5872257327000129,[]
At nilagyan ng Panginoon ng isang tanda si Cain baka siyay sugatan ng sinomang makakasumpong sa kaniya,ket ni jehova incabilna ti maysa a pagilasinan ken cain di la ket ta patayen ti uray siasino a macasarac kencuana,ket incabilna ti panginoon ti maysa pagilasinan ni cain maabaccayo isu sugatan ti sinomang patayen iti kencuana,0.5995894550930924,[]
At umalis si Cain sa harapan ng Panginoon at tumahan sa lupain ng Nod sa silanganan ng Eden,ket nagpanaw ni cain iti sango ni jehova ket nagnaed iti daga a nod iti daya ti eden,ket agluas ni cain iti sango ti jehova ket nagtaeng iti daga ti nod iti daya ti eden,0.7790136164130675,[]
At nakilala ni Cain ang kaniyang asawa at siyay naglihi at ipinanganak si Enoc at siyay nagtayo ng isang bayan at tinawag ang bayan ayon sa pangalan ng kaniyang anak Enoc,ket ni cain dinennaanna ni asawana ket nagsicug ket inyanacna ni henoc ket namangon iti maysa a ili ket impanaganna iti ili ti nagan ti anacna a henoc ,ket dinennaanna ni cain ti isu asawana ket isu inyanacna ket nayanac ni enoc ket isu namangon ti maysa tattao ket inayabanna ti tattao ayon iti pangalan ti isu israel enoc ,0.6220307329289131,[]
At naging anak ni Enoc si Irad at naging anak ni Irad si Mehujael at naging anak ni Mehujael si Metusael at naging anak ni Metusael si Lamec,ket naputot ken henoc ni irad ket ni irad pinutotna ni maviael ket ni maviael pinutotna ni matusael ket ni matusael pinutotna ni lamec,ket pinutotna israel ni enoc ni maviael ket pinutotna israel ni maviael ni maviael ket pinutotna israel ni maviael ni matusael ket pinutotna israel ni matusael ni lamec,0.6420743267805611,[]
At si Lamec ay nagasawa ng dalawa ang pangalan ng isay Ada at ang pangalan ng ikalawa ay Zilla,ket ni lamec nangala ti dua nga asawana ti nagan ti maysa ada ket ti nagan ti sabali sella,ket ni lamec a inasawana ti dua ti nagan ti maysa ada ket ti nagan ti maicadua a sella,0.7953351206908816,[]
At naging anak ni Ada si Jabal na siyang naging magulang ng nangagsisitahan sa mga tolda at may mga hayop,ket inyanac ni ada ni jabel isu nga ama idi dagiti agtaeng iti sapsapaw ken dagiti adda ananimalda,ket pinutotna israel ni esau ni isu a isu pinutotna naidinna ti sapsapaw iti dagiti tolda ket casta dagiti an,0.4691007847323575,[]
At ang pangalan ng kaniyang kapatid ay Jubal na siyang naging magulang ng lahat na tumutugtog ng alpa at ng flauta,ket ti nagan daydi cabsatna a lalaki jubal isu nga agtoctocar iti harpa ken iti flauta,ket ti nagan ti isu manipud a jubal a isu pinutotna naidinna ti amin a tumutugtog ti arpa ket ti flauta,0.4374044968060523,[]
At tungkol kay Zilla ay ipinanganak naman niya si TubalCain na mamamanday ng lahat na kagamitang patalim na tanso at bakal at ang kapatid na babae ni TubalCain ay si Naama,ket ni sella inyanacna met ni tubalcain nga agpanpanday iti amin a natadem a suer ken landoc ket ti babai a cabsat ni tubalcain ni naama,ket tungkol kay zilla a cabsatna agtugtugaw kencuana ni naama a mamamanday ti amin a kagamitang landoc a maysa ket bakal ket ti cabsatco a sangitanyo ni naama a ni naama ,0.42726674450957985,[]
